,id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link
9960,9961,https://locations.jackinthebox.com/us/ca/stockton/2592-w-march-ln?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(209) 900-5870,,,,,,,,,,,,
9961,9962,http://www.harryshofbrau.com,https://www.harryshofbrau.com/menus/,(510) 357-1707,,,,,,,,,,,,
9962,9963,https://www.facebook.com/Coachs-Sports-Bar-Grill-221060867360/,,(408) 379-2654,,,,,,,,,,,,
9963,9964,http://barebowls.com,http://barebowls.com/menu/,(650) 272-6885,,,,,,,,,,,,
9965,9966,https://www.saborlatino17.com,,(510) 283-5647,2014,,,,,,,,,,,
9966,9967,http://www.newyorkpizza.biz,https://www.newyorkpizza.biz/menu/,(650) 328-6800,1980,paloaltopizza@yahoo.com,,,,,,,,,,
9967,9968,http://www.mizacatecasonline.com,https://www.mizacatecasonline.com/menu-category/menu/,(707) 645-7459,,,,,,,,,,,,
9968,9969,http://www.sunofwolfpa.com,https://www.sunofwolfpa.com/_files/ugd/5ad7be_59cf539c303a43a587d46b43ba299db7.pdf,(650) 325-8888,2018,contact@sunofwolfpa.com,,,,,,,,,,
9970,9971,https://www.facebook.com/ScottysBarPaloAlto/,,(650) 561-4929,2009,,,,,,,,,,,
9971,9972,https://www.roohpaloalto.com,https://www.roohpaloalto.com/menu,(650) 800-7090,,,,,,,,,,,,
9972,9973,http://www.protegepaloalto.com,http://www.protegepaloalto.com/menus,+1 707-312-0931,2018,info@protegepaloalto.com,,,,,,,,,,
9973,9974,http://www.zombierunner.com,,(650) 325-2048,2003,,,,,,,,,,,
9975,9976,https://ordering.roundtablepizza.com/site/rtredwoodcity1,https://ordering.roundtablepizza.com/site/rtredwoodcity1,(650) 365-2770,1959,,,,,,,,,,,
9976,9977,https://locations.in-n-out.com/326,https://www.in-n-out.com/menu,(800) 786-1000,,,,,,,,,,,,
9977,9978,https://www.sweetmaplesf.com,https://static1.squarespace.com/static/61d66beb20681b0c51932c3f/t/6406c8c22a5c7355ed9a175e/1678166213298/Sweet+Maple+Palo+Alto+Breakfast+Menu+03062023.pdf,(650) 521-0764,2022,,,,,,,,,,,
9978,9979,http://www.shuttersbrasserie.com,http://www.shuttersbrasserie.com/Scotties_Shutters_Brasserie_updated_menu_3.2015.pdf,(925) 516-4131,2007,shutterswibar@sbcglobal.net,,,,,,,,,,
9979,9980,http://www.joaniescafepaloalto.com,http://www.joaniescafepaloalto.com/menus.html,(650) 326-6505,,joaniescafepaloalto@gmail.com,,,,,,,,,,
9982,9983,https://crumblcookies.com/elkgrove/?utm_medium=organicmain&utm_source=yelp,,(916) 318-0224,2017,elkgrove@crumbl.com,,,,,,,,,,
9983,9984,http://www.cafevenetia.com,,(650) 323-3600,2005,cafevenetia@gmail.com,,,,,,,,,,
9984,9985,http://www.paloaltocreamery.com,http://www.paloaltocreamery.com/#menu,(650) 323-3131,1923,info@paloaltocreamery.com,,,,,,,,,,
9985,9986,http://www.sushihousepaloalto.com,https://www.sushihousepaloalto.com/menus,(650) 321-3453,,,,,,,,,,,,
9987,9988,http://www.vervecoffee.com,,(831) 440-3978,,info@vervecoffee.com,,,,,,,,,,
9988,9989,http://www.solrestaurantsca.com,,(650) 328-8840,,,,,,,,,,,,
9989,9990,http://www.tea-time.com,https://www.tea-time.com/july-2020-special,(650) 328-2877,2006,,,,,,,,,,,
9990,9991,https://www.mcdonalds.com/us/en-us/location/ca/palo-alto/208-stanford-shopping-ctr/34947.html,https://www.mcdonalds.com/us/en-us/full-menu.html,(650) 327-0560,,,,,,,,,,,,
9991,9992,http://www.eltaquitorestaurant.com/,http://www.eltaquitorestaurant.com/menu.html,(510) 537-8447,1976,,,,,,,,,,,
9992,9993,https://www.zinzwinebar.com,,(415) 927-9466,2016,Zinzwinebar@gmail.com,,,,,,,,,,
9994,9995,http://Yummyhalalgrilloakland.net,,(510) 533-1515,2018,,,,,,,,,,,
9995,9996,http://www.somarbar.com,,+1 510-984-3147,2009,info@somarbar.com,,,,,,,,,,
9996,9997,http://www.facebook.com/pages/Sushi-Park-Japanese-Restaurant/108428139219472,,(510) 336-2388,,,,,,,,,,,,
9998,9999,https://www.facebook.com/Gelato-Firenze-152964194731890/,,(510) 414-9997,,,,,,,,,,,,
9999,10000,http://www.awakencafe.com,,(510) 863-1440,,info@awakencafe.com,,,,,,,,,,
10000,10001,https://www.bakesalebetty.us,https://www.bakesalebetty.us/menu/,(510) 985-1213,,,,,,,,,,,,
10001,10002,http://fortgreenoakland.com,http://fortgreenoakland.com/menu/,(510) 593-2172,2016,,,,,,,,,,,
10002,10003,https://burgerking.com/store-locator/store/restaurant_4704,,(510) 568-0668,,salvador@ghaimanagement.com,,,,,,,,,,
10003,10004,http://www.newgoldmedal.com,,(510) 465-1940,,newgoldmedal@gmail.com,,,,,,,,,,
10004,10005,http://www.montclaireggshop.com,http://www.montclaireggshop.com/menus/,(510) 339-9554,,,,,,,,,,,,
10005,10006,http://bajaonpiedmont.com,http://bajaonpiedmont.com/menu/,(510) 547-2252,1992,,,,,,,,,,,
10007,10008,https://slainteoakland.com,https://static1.squarespace.com/static/58c48a4015d5db3bdc6bb8aa/t/635bf9c84fd8302e3859795b/1666972110193/SLAINTE+BREAKFAST+LUNCH+MENU+091422.pdf,(510) 823-2644,2017,cheers@slainteoakland.com,,,,,,,,,,
10008,10009,http://caffe817.com/,https://www.caffe817.com/menu,(510) 271-7965,1993,cafe817@aol.com,,,,,,,,,,
10010,10011,http://www.hawkingbird.com,,(510) 593-2376,2017,info@hawkingbird.com,,,,,,,,,,
10012,10013,http://caferomanat.com/,http://caferomanat.com/menu.html,(510) 444-1800,2011,,,,,,,,,,,
10013,10014,http://www.themirandaoakland.com,,(510) 740-5760,2016,,,,,,,,,,,
10014,10015,http://www.spliteats.com/,,+1 415-697-9154,,feedback@spliteats.com,,,,,,,,,,
10015,10016,http://www.colecoffee.com,http://www.colecoffee.com/menu/,(510) 653-5453,,colecoffee@sbcglobal.net,,,,,,,,,,
10016,10017,http://www.linjiakitchen.com,,(510) 835-8322,,,,,,,,,,,,
10017,10018,http://www.thecookandherfarmer.com/,,(510) 285-6140,,,,,,,,,,,,
10018,10019,https://www.broncobillyspizzapalace.com,https://www.broncobillyspizzapalace.com/menu/,(510) 438-0121,,,,,,,,,,,,
10019,10020,http://www.lafarine.com,,(510) 531-7750,,,,,,,,,,,,
10020,10021,https://www.popeyes.com/store-locator/store/restaurant_83623,https://www.popeyes.com/menu,(510) 463-0188,,Popeyes9091@gmail.com,,,,,,,,,,
10021,10022,http://www.caffeteatrooakland.com,,(510) 267-8970,,,,,,,,,,,,
10022,10023,http://www.thehatchoak.com,,(510) 877-8077,2014,,,,,,,,,,,
10024,10025,http://samuraisushiboat.com,,(510) 419-0601,,,,,,,,,,,,
10025,10026,http://www.moderncoffeeoakland.com/,,(510) 835-8000,2009,info@moderncoffeeoakland.com,,,,,,,,,,
10026,10027,https://poisoningoakland.com,,(510) 465-8032,1916,,,,,,,,,,,
10027,10028,https://theavenuebar.net,,(510) 654-1423,,,,,,,,,,,,
10028,10029,http://www.delageoakland.com,,(510) 823-2050,,,,,,,,,,,,
10029,10030,http://bentohouseoakland.com,http://www.bentohouseoakland.com/menu,(510) 251-1300,,,,,,,,,,,,
10033,10034,http://www.twopitchers.com/taproom,,(510) 999-4939,,oakland@twopitchers.com,,,,,,,,,,
10036,10037,http://www.stickscorndogs.com/,,(510) 604-6389,2011,,,,,,,,,,,
10037,10038,http://www.thelumpiacompany.com,https://www.thelumpiacompany.com/pages/menu,(510) 835-5885,2014,thecrown@royalcoffee.com,,,,,,,,,,
10038,10039,http://www.taquerialascomadres.com/our-menu.html,https://qrfy.com/p/yZdEnqMB7T,(510) 339-9002,1986,,,,,,,,,,,
10039,10040,http://www.sophiescuppatea.com/,,(510) 500-3404,2014,,,,,,,,,,,
10040,10041,http://www.lococospiedmont.com,https://img1.wsimg.com/blobby/go/aaefd15b-dc71-4c43-9783-25c1255eeb10/downloads/1ckarg5kf_120755.pdf,(510) 652-6222,1982,,,,,,,,,,,
10041,10042,http://timelesscoffee.com/,,(510) 985-1360,,info@timelesscoffeeroasters.com,,,,,,,,,,
10042,10043,http://www.taqueriasanjose.com/,,(510) 533-5748,,,,,,,,,,,,
10043,10044,http://www.facebook.com/CM-Bistro-1752937688282147/,,(510) 338-3776,,,,,,,,,,,,
10044,10045,http://www.highwirecoffee.com/pages/rockridge,,(510) 653-0450,2011,,,,,,,,,,,
10046,10047,https://www.uzenrestaurant.com,https://www.uzenrestaurant.com/menu,(510) 654-7753,,,,,,,,,,,,
10047,10048,https://www.gumkuorestaurant.com,,(510) 268-1288,,,,,,,,,,,,
10048,10049,http://www.facebook.com/pages/Grinders-Submarine-Sandwiches/121995574477481,,(925) 392-5268,1992,,,,,,,,,,,
10050,10051,http://www.ibshoagiesoakland.com,https://www.ibshoagiesoakland.com/menus,(510) 893-3944,,,,,,,,,,,,
10052,10053,http://www.quickbiteoakland.com,http://www.quickbiteoakland.com/Menu.php,(510) 839-7925,,,,,,,,,,,,
10054,10055,https://thewonderfoodbakery.weebly.com,https://thewonderfoodbakery.weebly.com/menu.html,(510) 893-4193,,,,,,,,,,,,
10055,10056,http://www.curbsideoakland.com,,(510) 250-9804,2014,curbsidecreamery@gmail.com,,,,,,,,,,
10056,10057,http://www.catosalehouse.com,http://www.catosalehouse.com/menu/,(510) 655-3349,1994,,,,,,,,,,,
10057,10058,https://telegraphoakland.com,,(510) 444-8353,2012,,,,,,,,,,,
10058,10059,http://orderchaothaicuisine.com,https://orderchaothaicuisine.com/menu,(510) 444-0708,1987,,,,,,,,,,,
10059,10060,https://oaklandflowerlounge.com,https://oaklandflowerlounge.com/menu,(510) 530-0681,,,,,,,,,,,,
10060,10061,https://danangquan.net,https://danangquan.net/danangquan_menu.pdf,(510) 268-1368,2014,,,,,,,,,,,
10061,10062,http://www.topdoghotdogs.com,http://www.topdoghotdogs.com/themenu.html,(510) 419-0333,,,,,,,,,,,,
10062,10063,https://www.magorestaurant.com,https://www.magorestaurant.com/menus/,(510) 344-7214,2019,,,,,,,,,,,
10063,10064,http://www.arizmendilakeshore.com,http://arizmendilakeshore.com/menu/,(510) 268-8849,1997,info@arizmendibakery.com,,,,,,,,,,
10064,10065,http://www.broncobillysniles.com,,(510) 792-1070,,,,,,,,,,,,
10065,10066,https://locations.jamba.com/ca/fremont/43570-christy-st?utm_source=yelp&utm_medium=dis&utm_campaign=fy23_perform_olo_brand_yelplocationpage_locationpage,,(510) 979-1480,,,,,,,,,,,,
10068,10069,https://order.pieology.com/menu/8143,,+1 510-494-2001,,8143@pieology.com,,,,,,,,,,
10069,10070,https://www.panerabread.com/en-us/cafe/locations/ca/fremont/43317-christy-street?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=608003&utm_content=main,https://www.panerabread.com/en-us/menu.html?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=600935&utm_content=menu,(510) 440-7020,,cafe0935@panerabread.com,,,,,,,,,,
10070,10071,http://www.roundtablepizza.com/rtp/store.asp,,(510) 490-0440,,,,,,,,,,,,
10072,10073,https://www.facebook.com/MilkcowFremont/,,+1 510-657-8890,,,,,,,,,,,,
10073,10074,https://locations.jamba.com/ca/fremont/3962-mowry-ave?utm_source=yelp&utm_medium=dis&utm_campaign=fy23_perform_olo_brand_yelplocationpage_locationpage,https://www.jamba.com/menu,(510) 608-5820,,,,,,,,,,,,
10074,10075,https://kyainkyain.com,https://kyainkyain.com/menu/,(510) 574-1819,,,,,,,,,,,,
10075,10076,http://www.fremontdosa.com,http://www.fremontdosa.com/menu,(510) 651-3672,2006,,,,,,,,,,,
10076,10077,http://www.wienerschnitzel.com/location/345-fremont-darwin-fremont-34480-fremont-blvd-fremont-ca-94555/?utm_source=yelp&utm_medium=profiles&utm_campaign=local_profiles,http://www.wienerschnitzel.com/food/?utm_source=yelp&utm_medium=profiles&utm_campaign=local_profiles,(510) 792-9618,,,,,,,,,,,,
10077,10078,http://www.ShanghaiFlavorCA.com/,,(510) 573-0585,2013,,,,,,,,,,,
10078,10079,http://www.shanghainoodlehouseca.com,http://shanghainoodlehouse-fremont.com/,(510) 668-1007,,,,,,,,,,,,
10079,10080,https://poshbagelfremont.com,,(510) 790-2999,,Poshbagelhub@gmail.com,,,,,,,,,,
10080,10081,http://www.instagram.com/hopsandbeanscafe/,,(510) 573-1058,2019,,,,,,,,,,,
10081,10082,http://www.sujuscoffee.com,,(510) 742-8880,,sujuscoffee@yahoo.com,,,,,,,,,,
10083,10084,https://www.facebook.com/Shan-Shan-Low-Restaurant-160737713983651/,,(925) 685-6311,1992,,,,,,,,,,,
10084,10085,http://pholeehoaphat.com/,http://pholeehoaphat.com/menu.html,(925) 609-9594,,,,,,,,,,,,
10085,10086,http://www.bobaloca.com/category_s/1850.htm,,(925) 363-1998,,,,,,,,,,,,
10086,10087,https://restaurants.subway.com/united-states/ca/concord/4701c-clayton-road?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=1716&utm_campaign=evergreen-2020,,(925) 825-3382,1965,,,,,,,,,,,
10088,10089,http://eurekarestaurantgroup.com/blog/locations/concord/,http://eurekarestaurantgroup.com/eat/,(925) 265-2120,2009,concord@eurekarestaurantgroup.com,,,,,,,,,,
10089,10090,http://www.diggersconcord.com,https://www.diggersconcord.com/menus/,(925) 825-8958,,,,,,,,,,,,
10090,10091,https://www.bambinosrestaurants.com,https://www.bambinosrestaurants.com/menu,(925) 687-6363,2007,,,,,,,,,,,
10091,10092,http://www.chinesehunan.com/default.asp,,(925) 827-4800,,,,,,,,,,,,
10092,10093,http://mercado-del-sol.cafe-inspector.com,,(925) 676-8837,,mercadodelsol@yahoo.com,,,,,,,,,,
10093,10094,http://www.luigisitaliandeli.com,,(925) 825-2030,1974,,,,,,,,,,,
10094,10095,http://www.newyorkkang.com/,,(510) 252-9926,,,,,,,,,,,,
10095,10096,https://www.mountainmikespizza.com/locations/fremont-washington/,https://www.mountainmikespizza.com/menu/,(510) 490-4007,1978,,,,,,,,,,,
10096,10097,http://www.kazumasushi.net/,http://Kazumasushi.menu11.com,(510) 573-0914,,,,,,,,,,,,
10097,10098,https://m.facebook.com/profile.php?id=179199738756944&__tn__=C-R,,(510) 668-1999,,,,,,,,,,,,
10100,10101,https://www.facebook.com/pages/A-Plus-Hk-Style-Cafe/242171689675409,,(510) 226-9168,,,,,,,,,,,,
10104,10105,http://www.sujuscoffee.com/,,(510) 252-1727,,sujuscoffee@yahoo.com,,,,,,,,,,
10105,10106,https://www.facebook.com/pages/category/Indian-Restaurant/Lovely-Sweets-Snacks-232170566828594/,,(510) 657-1412,,,,,,,,,,,,
10106,10107,http://classic50sdiner.com,http://classic50sdiner.com/our-specialty-is-the-past/,(510) 651-7241,1994,,,,,,,,,,,
10110,10111,http://fremontbingsdumplings.weebly.com,,(510) 320-5360,2017,,,,,,,,,,,
10111,10112,https://locations.in-n-out.com/194,https://www.in-n-out.com/menu,(800) 786-1000,,,,,,,,,,,,
10113,10114,https://restaurants.subway.com/united-states/ca/fremont/4380-thornton-ave?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=1301&utm_campaign=evergreen-2020,http://www.subway.co.in/page_menu_index.html,(510) 794-6040,1965,,,,,,,,,,,
10116,10117,http://khankarahikabobfremont.techmercy.com,http://khankarahikabobfremont.techmercy.com/menu,(510) 490-6996,2017,,,,,,,,,,,
10118,10119,http://www.bunappetitdonuts.com,http://bunappetitdonuts.square.site/s/order,(510) 565-1292,,info@bunappetitdonuts.com,,,,,,,,,,
10120,10121,http://meseras.com/menu-super-taco,,(510) 226-7676,1992,,,,,,,,,,,
10121,10122,https://www.fulammoonfremont.com,,(510) 668-1333,,,,,,,,,,,,
10122,10123,https://locations.carlsjr.com/ca/fremont/37000-fremont?utm_source=yext&utm_medium=gmb-button&utm_campaign=search&utm_content=website&y_source=1_MTIzODc1MDMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,https://carlsjr.com/menu,(510) 493-2359,,,,,,,,,,,,
10123,10124,https://www.wingstop.com/location/wingstop-343-fremont-ca-94538/menu,https://www.wingstop.com/location/wingstop-343-fremont-ca-94538/menu,(510) 490-9464,1994,,,,,,,,,,,
10124,10125,https://restaurants.subway.com/united-states/ca/fremont/39154-paseo-padre-pky?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=12773&utm_campaign=evergreen-2020&y_source=1_MTQ5MDM5MDgtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,+1 510-505-9250,,,,,,,,,,,,
10125,10126,http://www.nilesdepot.org,,(510) 797-4449,,,,,,,,,,,,
10127,10128,https://kingnoodlefremont.business.site,,(510) 795-2888,,,,,,,,,,,,
10128,10129,http://thenilecafe.com/,,(510) 791-6049,,hntrinh1764@yahoo.com,,,,,,,,,,
10129,10130,https://www.grandbakeryoakland.com,,(510) 465-1110,1959,,,,,,,,,,,
10130,10131,http://www.graduatehotels.com,,(510) 655-8847,,,,,,,,,,,,
10131,10132,https://manpukuorder.com,,(510) 848-2536,2003,,,,,,,,,,,
10132,10133,http://www.urbannturbann.com,,(510) 704-0109,2010,,,,,,,,,,,
10133,10134,http://montecristotaqueria.com,https://www.montecristotaqueria.com/menu,(510) 486-0321,,montecristotaqueria.berkeley@gmail.com,,,,,,,,,,
10134,10135,http://www.xocobar.com,,(510) 525-9626,2006,,,,,,,,,,,
10135,10136,http://berkeleyespresso.com,http://berkeleyespresso.com/menu,(510) 848-9576,1995,,,,,,,,,,,
10136,10137,http://www.espressoroma.com,http://www.espresso-roma.com/menu,(510) 528-8010,,,,,,,,,,,,
10137,10138,http://mezzo-berkeley.com,https://www.mezzo-berkeley.com,(510) 705-1089,1983,,,,,,,,,,,
10138,10139,http://www.gadanicafe.com,,(510) 822-1888,2017,,,,,,,,,,,
10139,10140,http://www.kyotosushiberkeley.com,,+1 510-527-3288,,,,,,,,,,,,
10141,10142,http://www.guerillacafe.com/,,(510) 845-2233,2006,info@guerillacafe.com,,,,,,,,,,
10144,10145,http://www.kingyenrestaurant.com/,,(510) 845-1286,,,,,,,,,,,,
10145,10146,http://www.fourneebakery.com,,(510) 549-9434,,,,,,,,,,,,
10147,10148,http://www.littlegemwaffles.com,http://www.littlegemwaffles.com/menu.html,(510) 883-8922,2015,,,,,,,,,,,
10148,10149,http://www.yogurtpark.com/,,(510) 549-0570,1977,,,,,,,,,,,
10149,10150,http://cheeseboardcollective.coop,,(510) 549-3183,,cheeseboard@mac.com,,,,,,,,,,
10150,10151,http://www.cheesenstuff.com/,http://www.cheesenstuff.com/menu.html,(510) 843-9233,,,,,,,,,,,,
10151,10152,https://www.oceanviewonfourth.com,,(510) 644-3230,,,,,,,,,,,,
10152,10153,https://www.tendergreens.com/locations/berkeley/menu?utm_medium=yelp&utm_source=menu,http://www.tendergreens.com/locations/berkeley/menu?utm_medium=yelp&utm_source=menu,(510) 356-0697,2006,catering@tendergreens.com,,,,,,,,,,
10153,10154,http://www.facebook.com/kips.bar.3,,(510) 848-4340,,,,,,,,,,,,
10154,10155,http://www.uchausa.com,http://www.uchausa.com/menu.html,(510) 848-8028,2015,ucha.usa@hotmail.com,,,,,,,,,,
10155,10156,http://thelocalbutchershop.com,,(510) 845-6328,2011,info@thelocalbutchershop.com,,,,,,,,,,
10157,10158,https://www.facebook.com/Stuffed-Inn-109725952395841/,,+1 510-849-0378,,,,,,,,,,,,
10159,10160,http://www.iscreamberkeley.com,,,,,,,,,,,,,,
10160,10161,http://chubbyfreezeoakland.com,,(510) 562-5509,,,,,,,,,,,,
10161,10162,http://www.loveatfirstbitebakery.com,https://www.loveatfirstbitebakery.com/flavors,(510) 848-5727,2006,orders@loveatfirstbitebakery.com,,,,,,,,,,
10162,10163,http://www.massespastries.com,,(510) 649-1004,,,,,,,,,,,,
10163,10164,http://www.standardfareberkeley.com/,https://www.standardfareberkeley.com/lunch,(510) 356-2261,,,,,,,,,,,,
10164,10165,https://www.picanteberkeley.com,https://www.picanteberkeley.com/menu,(510) 525-3121,1994,manager@picanteberkeley.com,,,,,,,,,,
10166,10167,https://www.cafereveille.com,https://www.cafereveille.com/berkeleymenu,+1 415-789-6258,,,,,,,,,,,,
10167,10168,http://vikschaat.com,http://vikschaat.com/menu/,(510) 644-4432,,letschat@vikschaatcorner.com,,,,,,,,,,
10168,10169,http://www.facebook.com/Seabreeze-Market-Deli-102551681470928/,,(510) 486-8119,,,,,,,,,,,,
10169,10170,http://www.rickandanns.com,https://www.rickandanns.com/menu/,(510) 649-8538,1989,info@anns-catering.com,,,,,,,,,,
10170,10171,https://kamado-sushi.business.site,,(510) 540-5000,,,,,,,,,,,,
10171,10172,https://sweetadelinebakeshop.com,,+1 510-985-7381,,,,,,,,,,,,
10172,10173,http://www.italianhomemadecompany.com,,(510) 649-1495,,,,,,,,,,,,
10173,10174,http://www.nabolombakery.com/,,+1 510-845-2253,,nabolombakery@gmail.com,,,,,,,,,,
10174,10175,http://www.saulsdeli.com/,http://www.saulsdeli.com/menu-pdf,(510) 848-3354,1986,general@saulsdeli.com,,,,,,,,,,
10175,10176,https://www.hoipolloibrewing.com,,(510) 858-7334,,,,,,,,,,,,
10176,10177,http://www.subway.com/,,(510) 849-9009,,,,,,,,,,,,
10177,10178,https://www.facebook.com/poulet.deli.berkeley/,,+1 510-845-5932,,poulet1979@gmail.com,,,,,,,,,,
10178,10179,http://www.greatchinaberkeley.com,http://greatchinaberkeley.com/,(510) 843-7996,,,,,,,,,,,,
10179,10180,http://www.dalianrestaurant.com,http://www.dalianrestaurant.com/menu,(510) 883-1883,,contactus@dalianrestaurant.com,,,,,,,,,,
10180,10181,http://www.betalounge.xyz,http://www.betalounge.xyz/menu/,(510) 845-3200,2009,nima@thebetalounge.com,,,,,,,,,,
10181,10182,http://www.cornerstoneberkeley.com/restaurant,http://www.cornerstoneberkeley.com/restaurant/food/,(510) 214-8600,2017,,,,,,,,,,,
10182,10183,http://www.facebook.com/pages/Taqueria-La-Familia/108086272561189,,(510) 548-3420,,,,,,,,,,,,
10184,10185,https://www.sushicalif.com,https://www.sushicalif.com/menu,(510) 548-0737,1986,,,,,,,,,,,
10185,10186,http://www.artiscoffee.com/,https://artis-coffee-llc.square.site/,+1 510-898-1104,2013,,,,,,,,,,,
10186,10187,http://www.hopkinsbakery.com,http://www.hopkinsbakery.com/desserts.html,(510) 526-8188,1989,,,,,,,,,,,
10187,10188,https://elpatio510.com,https://elpatio510.com/menu/,(510) 548-2222,2017,,,,,,,,,,,
10188,10189,https://www.favaonvine.com,,(510) 944-7010,,,,,,,,,,,,
10189,10190,https://www.pizzeriadalaura.com,https://static1.squarespace.com/static/63e2f86e015758153cba0fb1/t/6424b631a0bcc2445f89f5b1/1680127664494/PDL-FoodMenu+%282%29.pdf,(510) 984-0409,2023,,,,,,,,,,,
10190,10191,http://ippukuberkeley.com,,(510) 655-1969,,,,,,,,,,,,
10191,10192,http://www.falafelboyonline.com,https://www.falafelboyonline.com/menu-1,(510) 817-4863,2017,,,,,,,,,,,
10192,10193,https://www.facebook.com/Mariscos-La-Costa-197009626987783/,,(510) 533-9566,,,,,,,,,,,,
10193,10194,http://oaklandkosherfoods.com,,(510) 839-0177,,,,,,,,,,,,
